,date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
39,2024-05-01 09:45:00,DOW,56.92499923706055,57.09000015258789,56.90999984741211,56.935001373291016,93014.0,0.000560931670364,56.957858107329535,56.88714311337359,100.0,-66.66666666667903,100.0,56.92250061035156,56.92250061035156
40,2024-05-01 09:45:00,GS,426.9200134277344,426.9599914550781,425.1900024414063,426.5199890136719,35353.0,-0.0026928828312406,426.7497437115727,426.4102599505367,0.0,-66.66666666666667,100.0,426.5800018310547,426.5800018310547
41,2024-05-01 09:45:00,HD,331.3999938964844,331.7398986816406,330.260009765625,330.30499267578125,61995.0,-0.0243434416941568,332.38195645131265,329.3130508729061,0.0,-66.66666666666667,100.0,330.8475036621094,330.8475036621094
42,2024-05-01 09:45:00,HON,193.5399932861328,194.0850067138672,193.1199951171875,193.67999267578125,115817.0,0.0022433843367934,193.77140566214345,193.4885888446925,100.0,66.66666666666667,100.0,193.629997253418,193.629997253418
43,2024-05-01 09:45:00,IBM,165.32000732421875,165.39999389648438,164.4600067138672,164.58999633789062,151093.0,-0.0168269230769055,166.02565650967043,163.9043361661108,0.0,-66.66666666666666,100.0,164.96499633789062,164.96499633789062
44,2024-05-01 09:45:00,INTC,30.350000381469727,30.3700008392334,30.20499992370605,30.2549991607666,1819518.0,-0.0021314376439782,30.436851785878524,30.168147756357804,0.0,-66.66666666665652,100.0,30.302499771118164,30.302499771118164
45,2024-05-01 09:45:00,JNJ,148.68179321289062,149.32000732421875,148.63999938964844,149.01499938964844,937806.0,0.007964647733246,149.33954129834916,148.33546175340865,100.0,66.66666666667001,100.0,148.8375015258789,148.8375015258789
46,2024-05-01 09:45:00,JPM,190.95469665527344,191.67999267578125,190.94000244140625,191.6699981689453,261690.0,0.0167146340394594,192.35108280897987,190.24391841172329,100.0,66.66666666666667,100.0,191.2975006103516,191.2975006103516
47,2024-05-01 09:45:00,KO,61.380001068115234,61.47999954223633,61.209999084472656,61.400001525878906,469354.0,0.0004487282190552,61.41828621562013,61.36171637837401,100.0,-66.66666666666667,100.0,61.39000129699707,61.39000129699707
48,2024-05-01 09:45:00,MCD,270.75,271.0,270.04998779296875,270.9700012207031,222236.0,0.0013460990709859,271.0248518024788,270.8551530803337,100.0,-66.6666666666351,100.0,270.94000244140625,270.94000244140625
49,2024-05-01 09:45:00,MMM,98.6999969482422,99.12999725341795,97.94000244140624,98.51000213623048,494764.0,-0.0043929662459873,98.88480664722246,98.33099840648848,0.0,66.66666666666667,100.0,98.60790252685548,98.60790252685548
50,2024-05-01 09:45:00,MRK,128.25,128.57000732421875,127.8000030517578,128.49000549316406,208708.0,0.0047116890931704,128.68199647917086,128.08800779329007,100.0,-66.66666666666667,100.0,128.38500213623047,128.38500213623047
51,2024-05-01 09:45:00,MSFT,393.1700134277344,393.260009765625,391.3500061035156,391.9971923828125,768305.0,-0.0263132926745015,394.24222233323854,390.92498347730833,0.0,-66.66666666666667,100.0,392.58360290527344,392.58360290527344
52,2024-05-01 09:45:00,NKE,90.94000244140624,91.22000122070312,90.75,91.19000244140624,404786.0,0.0057212633964383,91.4231313637448,90.7018686362552,100.0,-66.66666666666667,100.0,91.0625,91.0625
53,2024-05-01 09:45:00,PG,162.52000427246094,162.7899932861328,162.22000122070312,162.6999969482422,237380.0,0.004038297213043,162.86454869356922,162.3554525271339,100.0,-66.66666666666667,100.0,162.61000061035156,162.61000061035156
54,2024-05-01 09:45:00,TRV,212.3701934814453,213.27999877929688,212.3701934814453,213.08999633789065,33277.0,0.0135736220921955,213.64309163718465,211.9319053110576,100.0,66.66666666664601,100.0,212.7874984741211,212.7874984741211
55,2024-05-01 09:45:00,UNH,483.0,484.7749938964844,482.8250122070313,483.0350036621094,74838.0,-0.0132370973244633,484.16438265385005,482.4956210082593,0.0,66.66666666666667,100.0,483.3300018310547,483.3300018310547
56,2024-05-01 09:45:00,V,268.1700134277344,268.614990234375,266.9800109863281,267.1449890136719,206587.0,-0.0238942855443724,269.1836311309722,266.1713493377778,0.0,-66.66666666666667,100.0,267.677490234375,267.677490234375
57,2024-05-01 09:45:00,VZ,39.2599983215332,39.29499816894531,39.13999938964844,39.28850173950195,469023.0,0.0006394997621157,39.31455995078297,39.233940110252185,100.0,-66.66666666667146,100.0,39.27425003051758,39.27425003051758
58,2024-05-01 09:45:00,WBA,17.43000030517578,17.614999771118164,17.40999984741211,17.559999465942383,288056.0,0.0026990450345536,17.66997962533187,17.329719013584146,100.0,66.66666666666666,100.0,17.499849319458008,17.499849319458008
59,2024-05-01 09:45:00,WMT,58.79999923706055,58.959999084472656,58.720001220703125,58.73500061035156,471926.0,-0.0015705059736248,58.86899497554606,58.671005939981285,0.0,-66.66666666666667,100.0,58.77000045776367,58.77000045776367
60,2024-05-01 10:00:00,AAPL,170.32000732421875,170.92999267578125,170.1699981689453,170.76499938964844,1560277.0,0.0158005317647393,171.0036573701425,169.88634710576895,100.0,80.57032755298651,100.0,170.44500223795572,170.44500223795572
61,2024-05-01 10:00:00,AMGN,274.3868103027344,275.6000061035156,274.0599975585937,275.1199951171875,52993.0,0.0399160111031733,275.7287767853892,273.0312126351837,100.0,99.999999999988,100.0,274.37999471028644,274.37999471028644
62,2024-05-01 10:00:00,AXP,232.92999267578125,233.50999450683597,232.8350067138672,233.16000366210935,143052.0,-0.0294063841405147,234.63225733383567,232.5077471420757,0.0,-82.6549427124962,100.0,233.5700022379557,233.5700022379557
63,2024-05-01 10:00:00,BA,168.75,169.35000610351562,168.44900512695312,168.64999389648438,177031.0,-0.0234316833831087,169.87652742835726,168.29273323245005,0.0,-57.926530257990585,46.3340268685841,169.08463033040366,169.08463033040366
64,2024-05-01 10:00:00,CAT,333.8299865722656,334.82000732421875,333.07000732421875,333.8056030273437,122607.0,-0.0019528679534346,334.0460364726351,333.7110232604378,39.27974300689448,-35.935989493712924,9.136065870670508,333.87852986653644,333.87852986653644
65,2024-05-01 10:00:00,CRM,267.30499267578125,267.7900085449219,266.54998779296875,266.9100036621094,132601.0,-0.0191192744882755,268.3577934967699,266.4755398365635,26.11223227180922,-86.71311882113105,100.0,267.4166666666667,267.4166666666667
66,2024-05-01 10:00:00,CSCO,46.93999862670898,47.119998931884766,46.8849983215332,47.09000015258789,542488.0,0.0056642106248432,47.175245527493466,46.77808800929039,100.0,99.99999999999169,100.0,46.97666676839193,46.97666676839193
67,2024-05-01 10:00:00,CVX,160.61000061035156,161.1199951171875,160.47999572753906,160.60000610351562,115121.0,-0.0011194551144342,160.77489076144107,160.524445989861,42.30035511988965,46.85210215547419,100.0,160.64966837565103,160.64966837565103
68,2024-05-01 10:00:00,DIS,110.83999633789062,111.06559753417967,110.68000030517578,110.81500244140624,156932.0,-0.0103423003334057,111.33242077924528,110.58757738970004,0.0,-84.24125826920482,100.0,110.95999908447266,110.95999908447266
69,2024-05-01 10:00:00,DOW,56.75,56.97999954223633,56.7400016784668,56.83000183105469,171608.0,-0.0025412912363194,57.00136321037694,56.78197215746161,18.71067201146664,-100.0,100.0,56.89166768391927,56.89166768391927
70,2024-05-01 10:00:00,GS,426.2300109863281,427.9400024414063,426.2300109863281,427.3599853515625,34961.0,0.0226169689464654,427.7486061969717,425.9313864788096,87.86378479836817,40.42524498786299,0.5883295744084786,426.8399963378906,426.8399963378906
71,2024-05-01 10:00:00,HD,330.4649963378906,330.5799865722656,329.42999267578125,330.0,96775.0,-0.0404761811973344,332.0261512899265,329.103853592886,0.0,-81.27963662379364,100.0,330.56500244140625,330.56500244140625
72,2024-05-01 10:00:00,HON,193.6999969482422,195.05999755859372,193.3300018310547,195.05999755859372,95061.0,0.045652385768335,195.76091087947643,192.45241716414336,100.0,100.0,100.0,194.1066640218099,194.1066640218099
73,2024-05-01 10:00:00,IBM,164.62640380859375,165.3000030517578,164.60000610351562,164.83999633789062,118999.0,-0.0136883548819355,165.68709228704995,164.159567055398,25.641025641025635,-37.5361773938293,100.0,164.92332967122397,164.92332967122397
74,2024-05-01 10:00:00,INTC,30.2549991607666,30.299999237060547,30.149999618530277,30.184999465942383,2008456.0,-0.0048865609686856,30.428964101528024,30.09770190392445,0.0,-100.0,100.0,30.26333300272624,30.26333300272624
75,2024-05-01 10:00:00,JNJ,149.2899932861328,150.08999633789062,149.1699981689453,150.00999450683594,799923.0,0.0410032811366249,150.6279783153533,147.8286867237092,100.0,100.00000000000205,100.0,149.22833251953125,149.22833251953125
76,2024-05-01 10:00:00,JPM,191.6699981689453,192.13999938964844,191.65499877929688,192.07000732421875,341288.0,0.0337020213708854,192.7172018653692,190.39280383124532,100.0,99.999999999988,100.0,191.55500284830728,191.55500284830728
77,2024-05-01 10:00:00,KO,61.45000076293945,61.52999877929688,61.345001220703125,61.46500015258789,559489.0,0.002587372342667,61.50388167514756,61.32612015590713,100.0,-4.819376780949955,44.74196884708937,61.415000915527344,61.415000915527344
78,2024-05-01 10:00:00,MCD,271.2650146484375,273.17999267578125,270.9682006835937,272.6600036621094,173207.0,0.0541220719831017,273.5003285417998,269.5263438214815,100.0,100.0,96.62424366462994,271.5133361816406,271.5133361816406
79,2024-05-01 10:00:00,MMM,98.33000183105467,99.45999908447266,98.2300033569336,99.39600372314452,679059.0,0.0218773452513687,99.801449819614,97.93975603162296,82.39762203665144,99.99999999999818,100.0,98.87060292561848,98.87060292561848
80,2024-05-01 10:00:00,MRK,128.5399932861328,128.97999572753906,128.36000061035156,128.88499450683594,120734.0,0.0182522127920776,129.16601630717687,127.93731621235438,100.0,62.17759675119572,23.75643900054529,128.55166625976562,128.55166625976562
81,2024-05-01 10:00:00,MSFT,392.0299987792969,392.7300109863281,391.2799987792969,392.5899963378906,671396.0,-0.0151455425340145,393.75857832930456,391.4128897696538,34.33497383118211,-50.45916779081892,100.0,392.5857340494792,392.5857340494792
82,2024-05-01 10:00:00,NKE,91.09500122070312,91.2834014892578,90.8000030517578,90.88999938964844,287067.0,-0.0020130515212741,91.32857787216716,90.6814217209318,45.105437244876114,-73.00673514693123,27.815162430595556,91.00499979654948,91.00499979654948
83,2024-05-01 10:00:00,PG,162.89999389648438,163.07000732421875,162.55999755859375,162.83999633789062,226809.0,0.0094869648941369,163.0074899109554,162.3658417947738,100.0,6.54193612788426,46.2528054790717,162.6866658528646,162.6866658528646
84,2024-05-01 10:00:00,TRV,212.8800048828125,213.8572998046875,212.8600006103516,213.7250061035156,22823.0,0.0369871035659059,214.3401275849482,211.859874449557,100.0,100.0,100.0,213.1000010172526,213.1000010172526
85,2024-05-01 10:00:00,UNH,483.0799865722656,484.8800048828125,481.55999755859375,484.68499755859375,51960.0,0.0342995226187099,485.4538254315759,482.1095087155595,74.31321406334544,55.598951068457644,8.08324771565875,483.7816670735677,483.7816670735677
86,2024-05-01 10:00:00,V,267.07958984375,268.7300109863281,267.010009765625,268.6600036621094,196070.0,0.0165344511098055,269.561060384063,266.44892903650987,59.54036241055873,37.57091914584774,6.4771754008212525,268.00499471028644,268.00499471028644
87,2024-05-01 10:00:00,VZ,39.30500030517578,39.470001220703125,39.28499984741211,39.43000030517578,441786.0,0.0052027116839497,39.50825644314942,39.14407713432453,100.0,82.65175686692965,64.7682548877625,39.32616678873698,39.32616678873698
88,2024-05-01 10:00:00,WBA,17.56999969482422,17.579999923706055,17.420000076293945,17.450000762939453,332416.0,2.8065900778528885e-05,17.61659479237612,17.34987147552753,51.3901649182489,-100.0,64.7682548877625,17.483233133951824,17.483233133951824
89,2024-05-01 10:00:00,WMT,58.77230072021485,58.994998931884766,58.77000045776367,58.994998931884766,541094.0,0.0060613960581363,59.11407064942122,58.57592924885351,79.34889749540139,11.891604325266613,23.184121792699088,58.84499994913737,58.84499994913737
90,2024-05-01 10:15:00,AAPL,170.94119262695312,171.07000732421875,170.52000427246094,170.81500244140625,1621115.0,0.0236906588228293,171.12483852559632,169.9501660520404,100.0,87.77391607734732,100.0,170.53750228881836,170.53750228881836
91,2024-05-01 10:15:00,AMGN,274.8699951171875,274.92999267578125,274.2200012207031,274.7250061035156,50597.0,0.0385454903346271,275.6203019704552,273.31219314673234,76.16905029695552,30.68981414082193,100.0,274.4662475585937,274.4662475585937
92,2024-05-01 10:15:00,AXP,233.1000061035156,233.25,232.30999755859372,232.8999938964844,120003.0,-0.0433865444453545,234.4984784538283,232.30652185134747,0.0,-96.98976220283716,100.0,233.4025001525879,233.4025001525879
93,2024-05-01 10:15:00,BA,168.52999877929688,169.08999633789062,168.50999450683594,168.75999450683594,96636.0,-0.0270357727460748,169.72697380052128,168.27996894850216,12.925023884928578,-56.29961080426413,46.33402686858411,169.00347137451172,169.00347137451172
94,2024-05-01 10:15:00,CAT,333.8900146484375,334.0299987792969,331.8349914550781,332.10009765625,126524.0,-0.0654924659675657,335.21760529727743,331.65023833065226,5.225817855606636,-133.33333333334036,63.37553095965155,333.43392181396484,333.43392181396484
95,2024-05-01 10:15:00,CRM,266.9200134277344,268.227294921875,266.9200134277344,268.05499267578125,98902.0,0.0105234419146995,268.57521758829984,266.5772787495908,61.934332467167074,14.540291300558131,32.19287782328317,267.5762481689453,267.5762481689453
96,2024-05-01 10:15:00,CSCO,47.084999084472656,47.34999847412109,47.06999969482422,47.334999084472656,581955.0,0.016641027305674,47.45955769688711,46.67294199793711,100.0,128.24846993164294,100.0,47.06624984741211,47.06624984741211
97,2024-05-01 10:15:00,CVX,160.61000061035156,160.66000366210938,160.35000610351562,160.55499267578125,106625.0,-0.0041549878088176,160.76534525105495,160.48665365031223,34.56163430951894,-133.02243584018103,3.333333333333333,160.6259994506836,160.6259994506836
98,2024-05-01 10:15:00,DIS,110.83000183105467,110.87999725341795,110.6500015258789,110.69270324707033,125001.0,-0.0164020893636802,111.29803601956708,110.48831423067703,0.0,-88.6256135653726,100.0,110.89317512512208,110.89317512512208
99,2024-05-01 10:15:00,DOW,56.81999969482422,56.84999847412109,56.619998931884766,56.68999862670898,161526.0,-0.0089447248014238,57.06191414791378,56.620586691319616,8.820535217688501,-107.45166559954944,100.0,56.8412504196167,56.8412504196167
100,2024-05-01 10:15:00,GS,427.4500122070313,427.7000122070313,426.8699951171875,427.1499938964844,36956.0,0.0259924397088866,427.7215353640083,426.11345609106985,71.59545868317096,44.250175741362575,0.5883295744084829,426.9174957275391,426.9174957275391
101,2024-05-01 10:15:00,HD,330.1099853515625,330.534912109375,329.8900146484375,330.2850036621094,86206.0,-0.0365317502779589,331.72044278513783,329.2695627080262,17.88288938267725,-53.82880572219384,100.0,330.49500274658203,330.49500274658203
102,2024-05-01 10:15:00,HON,195.0789031982422,195.2400054931641,194.6000061035156,194.7050018310547,182529.0,0.0514598409922371,195.7335308590106,192.7789660892316,80.08367983855933,86.97290280592838,100.0,194.2562484741211,194.2562484741211
103,2024-05-01 10:15:00,IBM,164.84039306640625,164.99000549316406,164.64999389648438,164.9499969482422,77995.0,-0.007953875574401,165.5541759779278,164.30581700302923,33.41254851156458,-44.78402619852719,100.0,164.92999649047852,164.92999649047852
104,2024-05-01 10:15:00,INTC,30.21999931335449,30.270000457763672,30.100000381469727,30.145000457763672,1764707.0,-0.0074640368196519,30.41344877704854,30.05405095592265,0.0,-94.25210246156708,100.0,30.2337498664856,30.2337498664856
105,2024-05-01 10:15:00,JNJ,150.0,150.1199951171875,149.47000122070312,149.5850067138672,719511.0,0.0396809905715258,150.51467359122128,148.1203285450092,75.27041875228909,64.6239517755203,100.0,149.31750106811523,149.31750106811523
106,2024-05-01 10:15:00,JPM,192.0399932861328,192.0500030517578,191.51499938964844,191.63499450683597,212323.0,0.0248962950810778,192.5272978291294,190.6227036967495,71.34010053421943,31.620297494471583,50.90567952718937,191.57500076293945,191.57500076293945
107,2024-05-01 10:15:00,KO,61.470001220703125,61.650001525878906,61.34000015258789,61.630001068115234,377543.0,0.0094539548977081,61.69566854201848,61.24183336533016,100.0,65.04093028593512,15.29881894285888,61.46875095367432,61.46875095367432
108,2024-05-01 10:15:00,MCD,272.7200012207031,272.92999267578125,271.6600036621094,271.7099914550781,209081.0,0.0424993955953709,273.1967477544092,269.92825224559084,64.0112213774758,58.88534548215506,96.62424366462994,271.5625,271.5625
109,2024-05-01 10:15:00,MMM,99.4000015258789,99.68000030517578,98.9800033569336,99.66999816894533,446546.0,0.0431819048324229,100.1734854538682,97.9674180190322,86.06965831749821,101.51096009701983,100.0,99.0704517364502,99.0704517364502
110,2024-05-01 10:15:00,MRK,128.88999938964844,129.11000061035156,128.73049926757812,129.05999755859375,91648.0,0.0302818115468426,129.3929045506501,127.96459361829524,100.0,105.03485393877398,36.97545970152832,128.67874908447266,128.67874908447266
111,2024-05-01 10:15:00,MSFT,392.6099853515625,393.6600036621094,392.368896484375,393.625,455101.0,0.0276733609617281,394.2587441493666,391.4323569248521,59.469572532237365,125.78002406738172,86.84242795830778,392.8455505371094,392.8455505371094
112,2024-05-01 10:15:00,NKE,90.88999938964844,90.9499969482422,90.55999755859376,90.5999984741211,343427.0,-0.0159518073842406,91.38730703078414,90.42019190110062,29.12016315323055,-132.38990012500707,70.66286206592484,90.90374946594238,90.90374946594238
113,2024-05-01 10:15:00,PG,162.86000061035156,162.88999938964844,162.38999938964844,162.83999633789062,142472.0,0.0117326243458251,163.02852599369425,162.42147095454794,100.0,-35.06763451198482,0.816792852962594,162.7249984741211,162.7249984741211
114,2024-05-01 10:15:00,TRV,213.6199951171875,213.6499938964844,212.9900054931641,213.2700042724609,25069.0,0.0303018861175132,214.1692330727717,212.11577058933767,72.15716934551976,44.11463813157922,100.0,213.1425018310547,213.1425018310547
115,2024-05-01 10:15:00,UNH,484.8999938964844,485.4100036621094,484.30999755859375,484.9209899902344,101461.0,0.0635999319021607,485.84473637632703,482.2882592291417,76.8577607230068,101.4652529448201,12.978638994887332,484.0664978027344,484.0664978027344
116,2024-05-01 10:15:00,V,268.6650085449219,268.7900085449219,268.2699890136719,268.5400085449219,142830.0,0.0301846376706862,269.5173223323433,266.7601740055473,56.77082839050895,102.05741161105028,15.543947866545285,268.1387481689453,268.1387481689453
117,2024-05-01 10:15:00,VZ,39.43000030517578,39.46500015258789,39.334999084472656,39.400001525878906,434325.0,0.0060675501666267,39.51062546269569,39.17862548334923,84.48998872776139,69.7842211465641,64.7682548877625,39.34462547302246,39.34462547302246
118,2024-05-01 10:15:00,WBA,17.440000534057617,17.44499969482422,17.25,17.364999771118164,735690.0,-0.0042563640286985,17.61441065123847,17.292938935248348,37.00906874966327,-133.33333333333127,100.0,17.453674793243408,17.453674793243408
119,2024-05-01 10:15:00,WMT,58.994998931884766,59.1150016784668,58.900001525878906,59.04999923706055,531604.0,0.0113697503568275,59.19673394022392,58.59576560201241,82.40428098056739,77.21330931013621,48.83740333048836,58.89624977111816,58.89624977111816
120,2024-05-01 10:30:00,AAPL,170.78500366210938,170.97999572753906,170.64999389648438,170.9501953125,1159032.0,0.0328589233240848,171.24851151077618,169.9915702763332,100.0,77.78837009400164,100.0,170.6200408935547,170.6200408935547
121,2024-05-01 10:30:00,AMGN,274.7250061035156,274.75,274.0400085449219,274.5874938964844,51897.0,0.0315173630608001,275.495803609554,273.4851900427897,70.14846114957722,-8.63506424597285,69.2029069569371,274.49049682617186,274.49049682617186
122,2024-05-01 10:30:00,AXP,232.94000244140625,232.9949951171875,232.25,232.38999938964844,133838.0,-0.0703636136141483,234.51186987295037,231.88813012704964,0.0,-100.98095404755816,100.0,233.2,233.2
